Date Time,PM10_0,RAIN_0,HUMID_1,TEMP_1,WSP_0,WDR_0,SD1_0,WGU_0,PM2.5_0,HUMID_0,TEMP_0,DPTEMP_0,H2O_0,WBTEMP_0,FPTEMP_0,SO2_0,NO_0,NOX_0,NO2_0,NH3_0,WSP_1,WDR_1,SD1_1,WGU_1,N2O_Pic_0,CH4_Pic_0,CO2_Pic_0,NH3_Pic_0,H2O_Pic_0,NO_1,NOX_1,NO2_1,NH3_1
01-10-2024 00:00,24.804,0.0,36.282000000000004,26.426666666666666,3.0133333333333336,242.4453333333333,4.922,3.466,5.954,83.18533333333333,14.516,11.651333333333334,8.591333333333333,12.873333333333333,11.651333333333334,3.4673333333333334,0.47933333333333333,5.542,5.0600000000000005,3.128,3.139333333333333,243.29333333333335,5.138,3.591333333333333,0.32266666666666666,2.1153333333333335,423.20799999999997,4.106,1.366,0.0,0.0,0.0,0.0
01-10-2024 01:00,17.181016949152543,0.0,38.53576271186441,26.352542372881356,2.4033898305084747,235.64576271186442,5.5905084745762705,2.8196610169491523,8.985254237288135,83.16830508474577,14.110338983050847,11.251525423728815,8.35915254237288,12.483898305084745,11.251525423728815,3.656271186440678,0.8577966101694915,8.611016949152543,7.764406779661018,1.522033898305085,2.4833898305084747,236.2664406779661,5.5684745762711865,2.907966101694915,0.3227118644067796,2.0891525423728816,422.1786440677966,4.538983050847458,1.3342372881355933,0.0,0.0,0.0,0.0
01-10-2024 02:00,17.183666666666667,0.0,38.68566666666666,26.145666666666667,2.773,244.13500000000002,4.392666666666667,3.1734999999999998,5.191333333333334,80.69183333333334,14.136666666666667,10.820166666666667,8.113666666666667,12.260166666666667,10.820166666666667,3.921666666666667,0.49416666666666664,7.009666666666666,6.515833333333333,2.4766666666666666,2.9313333333333333,245.1345,4.4855,3.3463333333333334,0.3221666666666667,2.0296666666666665,420.0403333333333,4.009166666666667,1.2978333333333334,0.0,0.0,0.0,0.0
01-10-2024 03:00,17.621333333333332,0.0,39.9405,26.084333333333333,2.9983333333333335,235.29933333333332,4.854333333333333,3.484666666666667,4.567166666666666,82.00416666666666,13.747833333333334,10.682500000000001,8.042166666666667,12.027833333333332,10.682500000000001,4.026833333333333,0.4313333333333333,8.305166666666667,7.873166666666666,-0.25483333333333325,3.0776666666666666,235.62666666666667,4.8854999999999995,3.5469999999999997,0.324,2.0255,421.97616666666664,3.8423333333333334,1.286,0.0,0.0,0.0,0.0
01-10-2024 04:00,20.514166666666664,0.0,39.792,25.972833333333334,2.0245,273.19449999999995,5.864833333333333,2.384666666666667,0.31833333333333336,79.97683333333333,13.546166666666666,10.112166666666667,7.740166666666667,11.634333333333332,10.112166666666667,4.250333333333334,4.9141666666666675,21.071166666666667,16.148833333333336,1.4286666666666668,2.177333333333333,272.7625,5.7941666666666665,2.5311666666666666,0.32566666666666666,2.1235,427.0978333333333,4.2651666666666666,1.2391666666666665,0.0,0.0,0.0,0.0
01-10-2024 05:00,36.59866666666667,0.0,39.832166666666666,25.831833333333336,1.9668333333333334,330.085,7.2523333333333335,2.3545000000000003,3.7561666666666667,85.731,12.674666666666667,10.294666666666666,7.842666666666667,11.364166666666668,10.294666666666666,5.134666666666666,31.81833333333333,57.29266666666667,25.472666666666665,57.45433333333334,1.9328333333333334,328.064,7.0135,2.3073333333333332,0.327,2.375,448.08349999999996,86.23616666666666,1.2635,0.0,0.0,0.0,0.0
01-10-2024 06:00,40.235,0.0,38.025999999999996,25.572166666666664,1.9133333333333333,323.16200000000003,8.401666666666667,2.3271666666666664,9.769333333333332,85.70599999999999,12.921333333333333,10.535,7.966666666666667,11.596833333333333,10.535,5.7505,63.583999999999996,88.29483333333333,24.720000000000002,97.4935,1.9093333333333333,320.94283333333334,8.257166666666667,2.318,0.32816666666666666,2.2973333333333334,461.763,124.65733333333333,1.2838333333333334,0.0,0.0,0.0,0.0
01-10-2024 07:00,33.742,0.0,34.644666666666666,25.780666666666665,2.4225,321.3726666666667,5.409166666666667,2.802,14.838166666666666,81.06883333333333,14.226333333333335,10.966833333333334,8.198,12.374666666666666,10.966833333333334,5.729,36.74366666666666,56.00916666666667,19.2655,58.8465,2.4435000000000002,320.1958333333333,5.526333333333333,2.8131666666666666,0.32766666666666666,2.081,447.4786666666667,71.36783333333332,1.308166666666667,0.0,0.0,0.0,0.0
01-10-2024 08:00,28.857666666666667,0.0,33.717,27.1065,2.3496666666666663,305.08716666666663,4.838833333333333,2.7621666666666664,13.043833333333334,70.452,16.477666666666668,11.016166666666667,8.2255,13.316666666666666,11.016166666666667,5.286166666666667,14.622333333333334,31.745333333333335,17.119833333333336,63.989000000000004,2.3998333333333335,304.33633333333336,4.7095,2.8026666666666666,0.32616666666666666,1.9638333333333333,516.5763333333333,67.2045,1.2988333333333335,2.7983333333333333,9.798666666666666,7.0005,0.5081666666666667
01-10-2024 09:00,29.5235593220339,0.0,31.91915254237288,29.018305084745762,1.5666101694915253,181.88525423728814,18.032881355932204,2.1308474576271186,9.86593220338983,59.44101694915254,18.730338983050846,10.614745762711864,8.005762711864406,14.010338983050847,10.614745762711864,4.688983050847457,5.016101694915254,15.63728813559322,10.620338983050848,28.685593220338983,1.5544067796610168,180.7257627118644,18.77949152542373,2.124237288135593,0.32389830508474576,1.924406779661017,441.1322033898305,27.922033898305088,1.2622033898305085,6.096610169491525,20.98372881355932,14.886440677966101,22.48084745762712
